wikidata_id,person_id,name,candidate_affiliation_count,best_candidate_affiliation,top_candidate_affiliations,top_supporting_evidence_count,second_supporting_evidence_count,top_candidate_tie_count,available_mapped_evidence_count,total_evidence_fields,top_score_over_total_fields,top_score_over_available_fields,score_formula,available_score_formula
http://www.wikidata.org/entity/Q1003664,Q1003664,François Hanriot,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q100879781,Q100879781,Marie-Antoinette Fagnan,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q100894221,Q100894221,Adrien François d'Huez,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q101111611,Q101111611,Jean Fidel Constant Blanvillain,3,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q101638,Q101638,Mary Wollstonecraft,5,British,British,5,2,1,7,8,0.625,0.7143,5 / 8,5 / 7
http://www.wikidata.org/entity/Q102179180,Q102179180,Françoise Masquière,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q1032758,Q1032758,József Hajnóczy,8,Hungarian,Hungarian,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1038496,Q1038496,Carl Gustaf Tessin,8,Swedish,Swedish,6,1,1,6,8,0.75,1.0,6 / 8,6 / 6
http://www.wikidata.org/entity/Q104007434,Q104007434,Pierre-Romain Nicolas de Lisleferme,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q104092014,Q104092014,Jean-Louis Boucharlat,2,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q1041076,Q1041076,Karl Wilhelm Ettinger,3,,German | Germany,4,1,2,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q1041329,Q1041329,Joseph-François Michaud,2,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q104161502,Q104161502,Nicolas-Michel Linant,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1041845,Q1041845,Carlo Antonio Bertinazzi,3,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q104188683,Q104188683,Pierre Paul Raboteau,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q104628323,Q104628323,Jean-Laurent Garcin,2,Swiss,Swiss,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q104904902,Q104904902,Louis-Thomas Nuirate,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q105886632,Q105886632,Antoinette-Charlotte Le Duc de La Bouëre,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1063337,Q1063337,Charles-Antoine Leclerc de La Bruère,3,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1063413,Q1063413,Charles-Joseph Panckoucke,2,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q1063422,Q1063422,Charles-Nicolas-Joseph-Justin Favart,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q1065745,Q1065745,Charles Paul Landon,3,France,France,4,1,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q106596262,Q106596262,Charles Gaignard,4,France,France,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q106603853,Q106603853,Jean Bisch,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q106618378,Q106618378,Dominique Aubertin,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q106648902,Q106648902,Marie-Magdeleine de Bonafons,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q106839432,Q106839432,Jean-Charles Le Vacher de Charnois,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q107439020,Q107439020,Joseph Grillet-Desprades,1,France,France,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q107469819,Q107469819,Théophile de Fernig,3,France,France,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q107618589,Q107618589,Adrianus Bruggemans,3,Dutch,Dutch,3,1,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q107637452,Q107637452,Bruno Zweerts,5,Dutch,Dutch,4,1,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q107695217,Q107695217,Ludwig Franz von Bilderbeck,4,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q107746257,Q107746257,Louis-Jean-Baptiste Simonet de Maisonneuve,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q107981,Q107981,Elise Reimarus,5,,German | Germany,3,2,2,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1080928,Q1080928,Christian Ludwig Seebaß,3,Germany,Germany,4,3,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q108309935,Q108309935,François Villeroi,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q108314742,Q108314742,Q108314742,3,,Dutch | France | Low Countries,3,0,3,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q108442440,Q108442440,Marc François Guillois,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q108610957,Q108610957,Jacques Bernard,1,France,France,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q108710460,Q108710460,Joseph Desessarts d'Ambreville,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q1089021,Q1089021,Jean-Baptiste de Montyon,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1089209,Q1089209,Monvel,2,,France | French,3,0,2,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q109283126,Q109283126,Hyacinthe Dorvo,3,France,France,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q1093666,Q1093666,Marc-René de Montalembert,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q1093817,Q1093817,Jean-Baptiste Descamps,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q1094120,Q1094120,Louis Anseaume,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q109570931,Q109570931,Moïse Edrehi,6,,Anglophone | Arabic | French | Hebrew | Ottoman | Spanish,1,0,6,2,8,0.125,0.5,1 / 8,1 / 2
http://www.wikidata.org/entity/Q109623582,Q109623582,Louis de Sade,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1096293,Q1096293,Claude-Adrien Nonnotte,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1096309,Q1096309,Claude Carloman de Rulhière,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q1096895,Q1096895,Claude Louis Michel de Sacy,2,France,France,4,1,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q1097234,Q1097234,Claude Yvon,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q109811576,Q109811576,André-Ignace-Joseph Dufresnoy,3,,France | French | Low Countries,1,0,3,2,8,0.125,0.5,1 / 8,1 / 2
http://www.wikidata.org/entity/Q109855105,Q109855105,Charles Boucher,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q110133932,Q110133932,Jean-Baptiste Artaud,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q110137034,Q110137034,Joseph Bocous,4,Spanish,Spanish,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q110226042,Q110226042,Pierre Tiffon de Saint-Surin,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q110227040,Q110227040,Hippolyte Antoine Advenier Fontenille,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q110369104,Q110369104,Jean-Baptiste Dufaÿ de Livoys,1,France,France,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q110375,Q110375,Jean-Charles Krafft,3,,France | French | Germany,1,0,3,3,8,0.125,0.3333,1 / 8,1 / 3
http://www.wikidata.org/entity/Q110408102,Q110408102,Jean Vauvilliers,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q110492629,Q110492629,Henri Duval,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q110540301,Q110540301,Joseph Daubian Delisle,1,France,France,4,0,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q110701276,Q110701276,Q110701276,4,Spanish,Spanish,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q110816574,Q110816574,Jean-Henri Guy,1,France,France,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q110916171,Q110916171,J.-C. Bonnefons,2,,France | French,2,0,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q111106,Q111106,Karl Christian Gärtner,3,Germany,Germany,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q111271592,Q111271592,Thomas-Charles-Gaston Boissel de Monville,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1117956,Q1117956,Marianna Dionigi,3,Italian,Italian,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q111969558,Q111969558,Guillaume Molé,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q112658312,Q112658312,Pierre-Louis Dupuis de Torcy,3,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1127656,Q1127656,Constance de Théis,2,France,France,4,3,1,7,8,0.5,0.5714,4 / 8,4 / 7
http://www.wikidata.org/entity/Q113352803,Q113352803,Q113352803,3,Italian,Italian,3,2,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q113536,Q113536,Charles Antoine Coypel,2,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q113662221,Q113662221,Nicolas Châtelain,4,,Dutch | France | French | Swiss,1,0,4,4,8,0.125,0.25,1 / 8,1 / 4
http://www.wikidata.org/entity/Q113806660,Q113806660,Nicolas Béronie,3,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q114008352,Q114008352,Pierre Bruno Jean de La Monneraye,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q114132,Q114132,Anton-Joseph Dorsch,4,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q114871947,Q114871947,Eulalie Roucher,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q115738,Q115738,Suzanne Curchod,2,Swiss,Swiss,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q115906,Q115906,Pierre Victor de Besenval de Brünstatt,3,,France | Swiss,2,1,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q115937511,Q115937511,Marie Jeanne Desroches,1,France,France,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q116032,Q116032,Johannes von Müller,4,,French | German | Swiss,2,1,3,5,8,0.25,0.4,2 / 8,2 / 5
http://www.wikidata.org/entity/Q116180674,Q116180674,Antoine Théodore Chevignard de La Pallue,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q116687710,Q116687710,Sébastien-Marie-Mathurin Gazon-Dourxigné,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q116769332,Q116769332,Jean Louis Le Cointe,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q116773,Q116773,Julie Bondeli,2,Swiss,Swiss,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q116778,Q116778,Charles Victor de Bonstetten,4,Swiss,Swiss,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q116870,Q116870,Jean Louis Delolme,3,Swiss,Swiss,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1169592,Q1169592,Alphonse de Beauchamp,2,,France | French,2,0,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q117075,Q117075,Marie Huber,3,,France | Swiss,2,1,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q11715326,Q11715326,Jacek Idzi Przybylski,6,Polish,Polish,4,2,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q117543679,Q117543679,Q117543679,3,Germany,Germany,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q11763880,Q11763880,Ludwik Osiński,5,Polish,Polish,4,1,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q117802108,Q117802108,Louis-Guillaume Papin,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q117920201,Q117920201,Jean-Baptiste-Nicolas de Lisle,2,,France | French,2,0,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q11806,Q11806,John Adams,3,Anglophone,Anglophone,8,3,1,8,8,1.0,1.0,8 / 8,8 / 8
http://www.wikidata.org/entity/Q11812,Q11812,Thomas Jefferson,6,Anglophone,Anglophone,7,2,1,7,8,0.875,1.0,7 / 8,7 / 7
http://www.wikidata.org/entity/Q11815,Q11815,James Monroe,3,Anglophone,Anglophone,7,1,1,7,8,0.875,1.0,7 / 8,7 / 7
http://www.wikidata.org/entity/Q11816,Q11816,John Quincy Adams,5,Anglophone,Anglophone,8,2,1,8,8,1.0,1.0,8 / 8,8 / 8
http://www.wikidata.org/entity/Q118273,Q118273,Françoise-Louise de Warens,4,Swiss,Swiss,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q118394369,Q118394369,Pierre-François-Xavier Bascoert,3,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q118869868,Q118869868,Q118869868,4,Italian,Italian,4,2,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q119438577,Q119438577,Laurent Champmas,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q119893,Q119893,Charles-Benjamin de Lubières,4,,French | German | Germany | Swiss,1,0,4,3,8,0.125,0.3333,1 / 8,1 / 3
http://www.wikidata.org/entity/Q1200507,Q1200507,Desboulmiers,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q120193064,Q120193064,Léger Gary,3,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q120690384,Q120690384,Antoine Nérie,3,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q120747045,Q120747045,Jean-Jacques Pujol,3,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q120804940,Q120804940,Jean Roy,3,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q120886421,Q120886421,François Tribolet,3,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q120914440,Q120914440,Joseph-Anne Vialle,3,,France | French | Occitan,2,0,3,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q121289194,Q121289194,Louis Caullet de Veaumorel,2,,France | French,1,0,2,2,8,0.125,0.5,1 / 8,1 / 2
http://www.wikidata.org/entity/Q121367467,Q121367467,Jean-René Rosières,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q121464727,Q121464727,Hippolyte de La Porte,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q122386,Q122386,Emer de Vattel,2,Swiss,Swiss,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q1224286,Q1224286,Dieudonné Thiébault,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q12255114,Q12255114,Bernard Larreguy,2,,Basque | France,2,0,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q122616747,Q122616747,Claude-Philbert Simien Despréaux,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q122660529,Q122660529,Jean-François Dubroca,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1227748,Q1227748,Louis Racine,2,,France | French,3,0,2,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q122818,Q122818,Eugène-François Vidocq,2,,France | French,3,0,2,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q122854341,Q122854341,Jean-Baptiste de Beccarie de Pavie,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q122999,Q122999,Jean-Henri Lambert,6,German,German,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q123041,Q123041,Germaine de Staël,5,France,France,4,2,1,7,8,0.5,0.5714,4 / 8,4 / 7
http://www.wikidata.org/entity/Q123062,Q123062,Jacques Necker,3,,France | Swiss,3,2,2,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q123089,Q123089,Benjamin Constant,3,France,France,3,2,1,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q12312228,Q12312228,François-Célestin de Loynes-Barraud La Coudraye,4,,France | French,2,1,2,5,8,0.25,0.4,2 / 8,2 / 5
http://www.wikidata.org/entity/Q1231500,Q1231500,Alexandre Balthazar Laurent Grimod de La Reynière,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1231575,Q1231575,Charles Étienne Louis Camus,5,France,France,4,1,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q123386,Q123386,Isabelle de Charrière,6,Dutch,Dutch,6,3,1,7,8,0.75,0.8571,6 / 8,6 / 7
http://www.wikidata.org/entity/Q12341930,Q12341930,Étienne Fumars,3,,Danish | French,2,1,2,5,8,0.25,0.4,2 / 8,2 / 5
http://www.wikidata.org/entity/Q123449303,Q123449303,Geneviève Savalette de Gléon,3,France,France,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q123565,Q123565,Charles Bonnet,3,Swiss,Swiss,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q1237060,Q1237060,Dominique Albert Azuni,3,Italian,Italian,4,2,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q1238234,Q1238234,Dominique Joseph Garat,3,French,French,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q123867,Q123867,Marquis de Sade,2,,France | French,3,0,2,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q124073,Q124073,Jean de Sismondi,3,Swiss,Swiss,4,3,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q124079228,Q124079228,Edme Billard-Dumonceau,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1242530,Q1242530,Jean-Pierre-Louis de Luchet,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1245280,Q1245280,Alexandre Deleyre,2,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q124634515,Q124634515,Q124634515,2,,French | Low Countries,2,0,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q125255608,Q125255608,Q125255608,3,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1253125,Q1253125,Miklós Révai,8,Hungarian,Hungarian,5,2,1,6,8,0.625,0.8333,5 / 8,5 / 6
http://www.wikidata.org/entity/Q125476466,Q125476466,Antoine Edme Pruneau de Pommegorge,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q125960612,Q125960612,Claude-Marie Pillet,3,Italian,Italian,3,1,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q126204715,Q126204715,Gabriel-André Aucler,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1262731,Q1262731,Louis-Philippe de Ségur,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q126462,Q126462,Thomas Paine,4,Anglophone,Anglophone,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q127954726,Q127954726,Robert Alain,1,France,France,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q1285032,Q1285032,Janko Drašković,10,Germany,Germany,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q1285485,Q1285485,Edme Mentelle,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q12900544,Q12900544,Joseph Stefan,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q129022,Q129022,Charles-Jean-François Hénault,2,,France | French,3,0,2,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q1290360,Q1290360,Jean-Étienne Despréaux,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q12947994,Q12947994,Antoine Favel,3,,France | French | Occitan,2,0,3,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q12948079,Q12948079,Auguste Tandon,3,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q12949551,Q12949551,Louis Aubanel,3,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q1296217,Q1296217,Louis de Fontanes,2,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q1306964,Q1306964,Filippo Mazzei,5,Italian,Italian,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q131422584,Q131422584,Pierre Bernard de Lamare,2,,France | French,2,0,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q132874259,Q132874259,Claudine Berthier de Grandry,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q1336002,Q1336002,Marie-Gabriel-Florent-Auguste de Choiseul-Gouffier,4,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q133683777,Q133683777,Q133683777,2,Italian,Italian,3,1,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q1338519,Q1338519,Jean-François de Bourgoing,3,,France | French,2,1,2,5,8,0.25,0.4,2 / 8,2 / 5
http://www.wikidata.org/entity/Q1340141,Q1340141,Jacques Barbeu du Bourg,3,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q13416315,Q13416315,François-Marie Marchant de Beaumont,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q134396536,Q134396536,Étienne Brémont,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q13513,Q13513,Jean-Baptiste Say,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q135326,Q135326,Tomás de Iriarte,2,Spanish,Spanish,4,1,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q1355203,Q1355203,Jean-Nicolas Bouilly,2,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q13575,Q13575,François Quesnay,3,France,France,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q135935096,Q135935096,Philippine-Louise de Bussy,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q136105295,Q136105295,Mlle d’Alès de Corbet,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q1362457,Q1362457,Jean-Baptiste Louvet de Couvray,2,France,France,4,3,1,7,8,0.5,0.5714,4 / 8,4 / 7
http://www.wikidata.org/entity/Q136306465,Q136306465,Thérèse Willems de Saint Vast,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q136325064,Q136325064,Marie-Thérèse Quiqueran de Beaujeu,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q136327782,Q136327782,Jeanne-Anne Poncet de La Rivière,2,,France | French,2,0,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q136334760,Q136334760,Madame Louvet-Roland,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q136359800,Q136359800,Félicité Guériot Saint-Martin,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q136511099,Q136511099,Q136511099,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q136652318,Q136652318,Jean-François Lefortier,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
